"Customer Name","MW-BETHESDA HOSPITAL"
"Account Number","0490067501"
"Recorder ID","104804722"
"Service Address1",""
"Service Address2",""
CityStateZip,"","OH",""

"DATE","TIME","kWh","kQh"
"010905","2045","301.32","363.96"
"010905","2100","305.64","367.2"
"010905","2115","303.48","365.04"
"010905","2130","301.32","368.28"
"010905","2145","306.72","373.68"
"010905","2200","300.24","363.96"
"010905","2215","301.32","366.12"
"010905","2230","302.4","369.36"
"010905","2245","300.24","367.2"
"010905","2300","303.48","370.44"
"010905","2315","300.24","369.36"
"010905","2330","301.32","371.52"
"010905","2345","301.32","367.2"
"010905","2400","302.4","368.28"
"011005","0015","299.16","366.12"
"011005","0030","302.4","367.2"
"011005","0045","305.64","371.52"
"011005","0100","302.4","370.44"
"011005","0115","303.48","369.36"
"011005","0130","302.4","368.28"
"011005","0145","301.32","368.28"
"011005","0200","303.48","372.6"
"011005","0215","304.56","370.44"
"011005","0230","301.32","368.28"
"011005","0245","301.32","366.12"
"011005","0300","303.48","369.36"
"011005","0315","303.48","370.44"
"011005","0330","301.32","367.2"
"011005","0345","300.24","365.04"
"011005","0400","303.48","368.28"
"011005","0415","303.48","368.28"
"011005","0430","300.24","367.2"
"011005","0445","303.48","367.2"
"011005","0500","302.4","365.04"
"011005","0515","306.72","369.36"
"011005","0530","306.72","369.36"
"011005","0545","316.44","373.68"
"011005","0600","322.92","380.16"
"011005","0615","320.76","378"
"011005","0630","326.16","383.4"
"011005","0645","331.56","386.64"
"011005","0700","336.96","390.96"
"011005","0715","342.36","395.28"
"011005","0730","352.08","401.76"
"011005","0745","357.48","406.08"
"011005","0800","366.12","411.48"
"011005","0815","373.68","416.88"
"011005","0830","379.08","421.2"
"011005","0845","383.4","422.28"
"011005","0900","383.4","422.28"
"011005","0915","392.04","428.76"
"011005","0930","389.88","425.52"
"011005","0945","394.2","428.76"
"011005","1000","398.52","429.84"
"011005","1015","396.36","428.76"
"011005","1030","400.68","429.84"
"011005","1045","406.08","435.24"
"011005","1100","405","432"
"011005","1115","403.92","433.08"
"011005","1130","405","434.16"
"011005","1145","405","434.16"
"011005","1200","401.76","429.84"
"011005","1215","407.16","435.24"
"011005","1230","405","435.24"
"011005","1245","402.84","433.08"
"011005","1300","398.52","430.92"
"011005","1315","403.92","433.08"
"011005","1330","397.44","429.84"
"011005","1345","399.6","432"
"011005","1400","399.6","432"
"011005","1415","394.2","426.6"
"011005","1430","396.36","429.84"
"011005","1445","395.28","430.92"
"011005","1500","393.12","427.68"
"011005","1515","387.72","425.52"
"011005","1530","386.64","424.44"
"011005","1545","385.56","423.36"
"011005","1600","382.32","423.36"
"011005","1615","381.24","421.2"
"011005","1630","374.76","419.04"
"011005","1645","366.12","412.56"
"011005","1700","369.36","414.72"
"011005","1715","358.56","409.32"
"011005","1730","349.92","403.92"
"011005","1745","349.92","398.52"
"011005","1800","342.36","392.04"
"011005","1815","341.28","392.04"
"011005","1830","336.96","390.96"
"011005","1845","333.72","385.56"
"011005","1900","332.64","384.48"
"011005","1915","329.4","383.4"
"011005","1930","332.64","383.4"
"011005","1945","329.4","384.48"
"011005","2000","324","373.68"
"011005","2015","330.48","381.24"
"011005","2030","324","380.16"
"011005","2045","317.52","375.84"
"011005","2100","325.08","385.56"
"011005","2115","325.08","384.48"
"011005","2130","320.76","381.24"
"011005","2145","324","384.48"
"011005","2200","322.92","387.72"
"011005","2215","319.68","387.72"
"011005","2230","315.36","376.92"
"011005","2245","316.44","379.08"
"011005","2300","315.36","378"
"011005","2315","314.28","378"
"011005","2330","314.28","382.32"
"011005","2345","312.12","375.84"
"011005","2400","311.04","376.92"
"011105","0015","317.52","381.24"
"011105","0030","312.12","378"
"011105","0045","309.96","373.68"
"011105","0100","308.88","375.84"
"011105","0115","313.2","374.76"
"011105","0130","312.12","375.84"
"011105","0145","309.96","375.84"
"011105","0200","308.88","373.68"
"011105","0215","312.12","375.84"
"011105","0230","308.88","374.76"
"011105","0245","308.88","372.6"
"011105","0300","309.96","374.76"
"011105","0315","308.88","374.76"
"011105","0330","308.88","373.68"
"011105","0345","312.12","374.76"
"011105","0400","309.96","373.68"
"011105","0415","307.8","371.52"
"011105","0430","308.88","374.76"
"011105","0445","309.96","373.68"
"011105","0500","308.88","370.44"
"011105","0515","308.88","369.36"
"011105","0530","309.96","368.28"
"011105","0545","317.52","375.84"
"011105","0600","326.16","383.4"
"011105","0615","325.08","379.08"
"011105","0630","325.08","379.08"
"011105","0645","333.72","388.8"
"011105","0700","339.12","395.28"
"011105","0715","341.28","393.12"
"011105","0730","355.32","406.08"
"011105","0745","361.8","410.4"
"011105","0800","366.12","411.48"
"011105","0815","378","421.2"
"011105","0830","382.32","424.44"
"011105","0845","376.92","417.96"
"011105","0900","392.04","432"
"011105","0915","409.32","443.88"
"011105","0930","412.56","449.28"
"011105","0945","465.48","496.8"
"011105","1000","467.64","500.04"
"011105","1015","470.88","508.68"
"011105","1030","471.96","506.52"
"011105","1045","474.12","508.68"
"011105","1100","475.2","506.52"
"011105","1115","473.04","506.52"
"011105","1130","470.88","505.44"
"011105","1145","473.04","507.6"
"011105","1200","476.28","508.68"
"011105","1215","477.36","510.84"
"011105","1230","482.76","515.16"
"011105","1245","474.12","508.68"
"011105","1300","475.2","509.76"
"011105","1315","482.76","517.32"
"011105","1330","470.88","506.52"
"011105","1345","473.04","508.68"
"011105","1400","469.8","503.28"
"011105","1415","473.04","508.68"
"011105","1430","475.2","509.76"
"011105","1445","468.72","503.28"
"011105","1500","469.8","506.52"
"011105","1515","462.24","497.88"
"011105","1530","465.48","504.36"
"011105","1545","460.08","500.04"
"011105","1600","459","500.04"
"011105","1615","457.92","500.04"
"011105","1630","451.44","493.56"
"011105","1645","447.12","494.64"
"011105","1700","440.64","489.24"
"011105","1715","436.32","488.16"
"011105","1730","428.76","477.36"
"011105","1745","422.28","478.44"
"011105","1800","420.12","476.28"
"011105","1815","414.72","471.96"
"011105","1830","414.72","475.2"
"011105","1845","410.4","473.04"
"011105","1900","408.24","467.64"
"011105","1915","403.92","461.16"
"011105","1930","400.68","459"
"011105","1945","405","466.56"
"011105","2000","399.6","459"
"011105","2015","403.92","463.32"
"011105","2030","400.68","464.4"
"011105","2045","400.68","461.16"
"011105","2100","399.6","465.48"
"011105","2115","399.6","464.4"
"011105","2130","398.52","465.48"
"011105","2145","401.76","471.96"
"011105","2200","396.36","464.4"
"011105","2215","398.52","469.8"
"011105","2230","395.28","463.32"
"011105","2245","393.12","463.32"
"011105","2300","393.12","456.84"
"011105","2315","393.12","461.16"
"011105","2330","392.04","457.92"
"011105","2345","388.8","455.76"
"011105","2400","390.96","453.6"
"011205","0015","388.8","454.68"
"011205","0030","387.72","452.52"
"011205","0045","388.8","457.92"
"011205","0100","388.8","461.16"
"011205","0115","386.64","452.52"
"011205","0130","387.72","453.6"
"011205","0145","385.56","449.28"
"011205","0200","385.56","447.12"
"011205","0215","386.64","451.44"
"011205","0230","385.56","448.2"
"011205","0245","386.64","451.44"
"011205","0300","384.48","448.2"
"011205","0315","386.64","449.28"
"011205","0330","386.64","450.36"
"011205","0345","386.64","448.2"
"011205","0400","384.48","446.04"
"011205","0415","383.4","444.96"
"011205","0430","385.56","447.12"
"011205","0445","384.48","444.96"
"011205","0500","384.48","446.04"
"011205","0515","387.72","442.8"
"011205","0530","387.72","448.2"
"011205","0545","396.36","448.2"
"011205","0600","397.44","451.44"
"011205","0615","403.92","460.08"
"011205","0630","410.4","464.4"
"011205","0645","412.56","464.4"
"011205","0700","419.04","469.8"
"011205","0715","425.52","477.36"
"011205","0730","430.92","481.68"
"011205","0745","483.84","540"
"011205","0800","488.16","543.24"
"011205","0815","482.76","537.84"
"011205","0830","484.92","535.68"
"011205","0845","490.32","541.08"
"011205","0900","490.32","541.08"
"011205","0915","501.12","548.64"
"011205","0930","503.28","549.72"
"011205","0945","504.36","548.64"
"011205","1000","504.36","549.72"
"011205","1015","507.6","550.8"
"011205","1030","504.36","551.88"
"011205","1045","508.68","555.12"
"011205","1100","513","558.36"
"011205","1115","509.76","556.2"
"011205","1130","509.76","556.2"
"011205","1145","515.16","561.6"
"011205","1200","510.84","558.36"
"011205","1215","497.88","548.64"
"011205","1230","498.96","549.72"
"011205","1245","509.76","557.28"
"011205","1300","505.44","551.88"
"011205","1315","509.76","556.2"
"011205","1330","508.68","558.36"
"011205","1345","507.6","556.2"
"011205","1400","503.28","552.96"
"011205","1415","504.36","554.04"
"011205","1430","504.36","551.88"
"011205","1445","506.52","556.2"
"011205","1500","503.28","551.88"
"011205","1515","502.2","555.12"
"011205","1530","498.96","547.56"
"011205","1545","494.64","548.64"
"011205","1600","495.72","550.8"
"011205","1615","493.56","551.88"
"011205","1630","488.16","547.56"
"011205","1645","486","545.4"
"011205","1700","478.44","543.24"
"011205","1715","478.44","542.16"
"011205","1730","469.8","536.76"
"011205","1745","463.32","530.28"
"011205","1800","453.6","520.56"
"011205","1815","447.12","514.08"
"011205","1830","443.88","513"
"011205","1845","443.88","516.24"
"011205","1900","441.72","507.6"
"011205","1915","434.16","507.6"
"011205","1930","432","503.28"
"011205","1945","434.16","510.84"
"011205","2000","423.36","496.8"
"011205","2015","427.68","505.44"
"011205","2030","428.76","508.68"
"011205","2045","425.52","504.36"
"011205","2100","426.6","511.92"
"011205","2115","425.52","506.52"
"011205","2130","419.04","503.28"
"011205","2145","420.12","504.36"
"011205","2200","413.64","501.12"
"011205","2215","415.8","502.2"
"011205","2230","411.48","489.24"
"011205","2245","411.48","494.64"
"011205","2300","414.72","493.56"
"011205","2315","408.24","491.4"
"011205","2330","408.24","491.4"
"011205","2345","408.24","491.4"
"011205","2400","403.92","488.16"
"011305","0015","407.16","486"
"011305","0030","402.84","483.84"
"011305","0045","400.68","477.36"
"011305","0100","401.76","481.68"
"011305","0115","400.68","486"
"011305","0130","399.6","482.76"
"011305","0145","398.52","479.52"
"011305","0200","398.52","482.76"
"011305","0215","395.28","479.52"
"011305","0230","395.28","477.36"
"011305","0245","393.12","476.28"
"011305","0300","392.04","476.28"
"011305","0315","397.44","481.68"
"011305","0330","393.12","477.36"
"011305","0345","387.72","470.88"
"011305","0400","389.88","471.96"
"011305","0415","388.8","469.8"
"011305","0430","393.12","475.2"
"011305","0445","392.04","470.88"
"011305","0500","393.12","473.04"
"011305","0515","394.2","470.88"
"011305","0530","396.36","474.12"
"011305","0545","406.08","475.2"
"011305","0600","402.84","479.52"
"011305","0615","403.92","473.04"
"011305","0630","411.48","483.84"
"011305","0645","415.8","481.68"
"011305","0700","427.68","490.32"
"011305","0715","432","502.2"
"011305","0730","440.64","506.52"
"011305","0745","447.12","509.76"
"011305","0800","455.76","519.48"
"011305","0815","462.24","524.88"
"011305","0830","468.72","529.2"
"011305","0845","473.04","530.28"
"011305","0900","479.52","535.68"
"011305","0915","486","540"
"011305","0930","488.16","538.92"
"011305","0945","493.56","544.32"
"011305","1000","492.48","542.16"
"011305","1015","495.72","544.32"
"011305","1030","493.56","541.08"
"011305","1045","502.2","547.56"
"011305","1100","501.12","546.48"
"011305","1115","498.96","543.24"
"011305","1130","502.2","546.48"
"011305","1145","501.12","546.48"
"011305","1200","496.8","543.24"
"011305","1215","500.04","548.64"
"011305","1230","492.48","543.24"
"011305","1245","494.64","543.24"
"011305","1300","493.56","542.16"
"011305","1315","494.64","544.32"
"011305","1330","486","536.76"
"011305","1345","489.24","541.08"
"011305","1400","487.08","538.92"
"011305","1415","480.6","531.36"
"011305","1430","471.96","506.52"
"011305","1445","471.96","507.6"
"011305","1500","468.72","508.68"
"011305","1515","465.48","503.28"
"011305","1530","465.48","505.44"
"011305","1545","460.08","502.2"
"011305","1600","460.08","501.12"
"011305","1615","451.44","496.8"
"011305","1630","448.2","494.64"
"011305","1645","443.88","490.32"
"011305","1700","438.48","488.16"
"011305","1715","432","483.84"
"011305","1730","421.2","473.04"
"011305","1745","417.96","473.04"
"011305","1800","413.64","469.8"
"011305","1815","411.48","467.64"
"011305","1830","408.24","465.48"
"011305","1845","398.52","454.68"
"011305","1900","387.72","442.8"
"011305","1915","356.4","416.88"
"011305","1930","329.4","390.96"
"011305","1945","334.8","401.76"
"011305","2000","330.48","397.44"
"011305","2015","332.64","400.68"
"011305","2030","331.56","399.6"
"011305","2045","334.8","403.92"
"011305","2100","331.56","398.52"
"011305","2115","331.56","397.44"
"011305","2130","332.64","400.68"
"011305","2145","329.4","393.12"
"011305","2200","332.64","396.36"
"011305","2215","329.4","399.6"
"011305","2230","326.16","395.28"
"011305","2245","322.92","384.48"
"011305","2300","325.08","386.64"
"011305","2315","324","389.88"
"011305","2330","324","387.72"
"011305","2345","324","387.72"
"011305","2400","321.84","387.72"
"011405","0015","320.76","385.56"
"011405","0030","324","385.56"
"011405","0045","320.76","384.48"
"011405","0100","320.76","387.72"
"011405","0115","319.68","384.48"
"011405","0130","318.6","384.48"
"011405","0145","319.68","385.56"
"011405","0200","315.36","383.4"
"011405","0215","319.68","385.56"
"011405","0230","317.52","381.24"
"011405","0245","316.44","378"
"011405","0300","316.44","380.16"
"011405","0315","318.6","382.32"
"011405","0330","314.28","379.08"
"011405","0345","314.28","376.92"
"011405","0400","318.6","378"
"011405","0415","314.28","378"
"011405","0430","309.96","374.76"
"011405","0445","308.88","370.44"
"011405","0500","314.28","373.68"
"011405","0515","314.28","372.6"
"011405","0530","313.2","374.76"
"011405","0545","313.2","368.28"
"011405","0600","333.72","386.64"
"011405","0615","305.64","355.32"
"011405","0630","297","346.68"
"011405","0645","341.28","393.12"
"011405","0700","348.84","397.44"
"011405","0715","351","400.68"
"011405","0730","358.56","410.4"
"011405","0745","362.88","413.64"
"011405","0800","372.6","419.04"
"011405","0815","379.08","425.52"
"011405","0830","383.4","430.92"
"011405","0845","384.48","426.6"
"011405","0900","394.2","434.16"
"011405","0915","398.52","438.48"
"011405","0930","400.68","438.48"
"011405","0945","402.84","441.72"
"011405","1000","407.16","444.96"
"011405","1015","402.84","442.8"
"011405","1030","401.76","439.56"
"011405","1045","405","443.88"
"011405","1100","407.16","444.96"
"011405","1115","403.92","443.88"
"011405","1130","400.68","440.64"
"011405","1145","406.08","444.96"
"011405","1200","407.16","446.04"
"011405","1215","402.84","443.88"
"011405","1230","400.68","443.88"
"011405","1245","399.6","441.72"
"011405","1300","401.76","443.88"
"011405","1315","397.44","441.72"
"011405","1330","397.44","441.72"
"011405","1345","397.44","441.72"
"011405","1400","396.36","439.56"
"011405","1415","399.6","443.88"
"011405","1430","393.12","436.32"
"011405","1445","394.2","442.8"
"011405","1500","395.28","438.48"
"011405","1515","390.96","435.24"
"011405","1530","388.8","436.32"
"011405","1545","387.72","437.4"
"011405","1600","384.48","433.08"
"011405","1615","382.32","433.08"
"011405","1630","374.76","423.36"
"011405","1645","371.52","425.52"
"011405","1700","365.04","424.44"
"011405","1715","360.72","415.8"
"011405","1730","354.24","411.48"
"011405","1745","355.32","412.56"
"011405","1800","347.76","399.6"
"011405","1815","344.52","396.36"
"011405","1830","339.12","390.96"
"011405","1845","336.96","389.88"
"011405","1900","332.64","384.48"
"011405","1915","316.44","373.68"
"011405","1930","313.2","371.52"
"011405","1945","311.04","366.12"
"011405","2000","314.28","367.2"
"011405","2015","311.04","369.36"
"011405","2030","308.88","370.44"
"011405","2045","311.04","371.52"
"011405","2100","306.72","365.04"
"011405","2115","313.2","369.36"
"011405","2130","309.96","374.76"
"011405","2145","308.88","371.52"
"011405","2200","311.04","373.68"
"011405","2215","314.28","378"
"011405","2230","307.8","368.28"
"011405","2245","300.24","357.48"
"011405","2300","305.64","363.96"
"011405","2315","306.72","365.04"
"011405","2330","305.64","366.12"
"011405","2345","305.64","367.2"
"011405","2400","301.32","365.04"
